0 LongMethod_70 1:0.0 2:0.12048192771084337 3:0.20000000000000004 4:0.02824360105913504 5:0.294117647 6:0.16666666666666666 7:0.16666666666666666 8:0.833333333 9:0.0 10:0.39655172423076923 11:0.313953488372093 12:0.0 13:0.36231884057971014 14:0.723214286 15:0.0 16:0.0 17:0.0 18:0.2 19:0.058823529411764705 20:0.02698980996970532 21:0.0 22:0.005263157894736842 23:0.17131474103585656 24:1.0 25:0.12201492537313433 26:1.0 27:0.0 28:0.0425531914893617 29:0.0 30:0.16216216216216217 31:0.13043478260869565 32:0.010638297872340425 33:0.0 34:0.09375 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
0 LongMethod_70 1:0.1724137931034483 2:0.10843373493975904 3:0.30000000000000004 4:0.04148278905560459 5:0.166666667 6:0.03333333333333333 7:0.3333333333333333 8:0.333333333 9:0.0 10:0.39655172423076923 11:0.313953488372093 12:0.0 13:0.36231884057971014 14:0.723214286 15:0.0 16:0.0 17:0.0 18:0.2 19:0.058823529411764705 20:0.02698980996970532 21:0.0 22:0.005263157894736842 23:0.17131474103585656 24:1.0 25:0.12201492537313433 26:1.0 27:0.0 28:0.0425531914893617 29:0.0 30:0.16216216216216217 31:0.13043478260869565 32:0.010638297872340425 33:0.0 34:0.09375 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
3 LongMethod_70 1:0.034482758620689655 2:0.674698795180723 3:0.5000000000000001 4:0.46072374227714036 5:0.3 6:0.23333333333333334 7:0.3333333333333333 8:0.368421053 9:0.0 10:0.39655172423076923 11:0.313953488372093 12:0.0 13:0.36231884057971014 14:0.723214286 15:0.0 16:0.0 17:0.0 18:0.2 19:0.058823529411764705 20:0.02698980996970532 21:0.0 22:0.005263157894736842 23:0.17131474103585656 24:1.0 25:0.12201492537313433 26:1.0 27:0.0 28:0.0425531914893617 29:0.0 30:0.16216216216216217 31:0.13043478260869565 32:0.010638297872340425 33:0.0 34:0.09375 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
3 LongMethod_70 1:0.06896551724137931 2:1.0 3:0.5000000000000001 4:0.22594880847308033 5:0.023529412 6:0.1 7:0.2222222222222222 8:0.6 9:0.0 10:0.22580645161538462 11:0.41860465116279066 12:0.0 13:0.057971014492753624 14:0.666666667 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.014321123657394658 21:0.0 22:0.005263157894736842 23:0.0856573705179283 24:1.0 25:0.0791044776119403 26:1.0 27:0.0 28:0.02127659574468085 29:0.0 30:0.02702702702702703 31:0.08695652173913043 32:0.0 33:0.0 34:0.015625 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
0 LongMethod_70 1:0.034482758620689655 2:0.0 3:0.0 4:0.0035304501323918805 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.046511627906976744 12:0.16666666666666666 13:0.0 14:0.0 15:0.0 16:0.016897081413210446 17:0.0 18:0.0 19:0.0 20:0.0008262186725419994 21:0.015278996541578486 22:0.02368421052631579 23:0.0398406374501992 24:0.0 25:0.00037313432835820896 26:1.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:0.0 33:0.0 34:0.0 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
0 LongMethod_70 1:0.034482758620689655 2:0.0 3:0.0 4:0.00264783759929391 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.046511627906976744 12:0.16666666666666666 13:0.0 14:0.0 15:0.0 16:0.016897081413210446 17:0.0 18:0.0 19:0.0 20:0.0008262186725419994 21:0.015278996541578486 22:0.02368421052631579 23:0.0398406374501992 24:0.0 25:0.00037313432835820896 26:1.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:0.0 33:0.0 34:0.0 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
0 LongMethod_70 1:0.034482758620689655 2:0.0 3:0.0 4:0.0035304501323918805 5:0.0 6:0.0 7:0.05555555555555555 8:0.0 9:0.0 10:0.012820512807692301 11:0.05813953488372093 12:0.16666666666666666 13:0.028985507246376812 14:0.0 15:0.0 16:0.010752688172043012 17:0.0 18:0.0 19:0.0 20:0.0008262186725419994 21:0.015278996541578486 22:0.02368421052631579 23:0.027888446215139445 24:0.0 25:0.001119402985074627 26:1.0 27:0.0 28:0.0 29:0.0 30:0.0 31:0.0 32:0.0 33:0.0 34:0.0 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
0 LongMethod_70 1:0.06896551724137931 2:0.0 3:0.1 4:0.00970873786407767 5:0.0 6:0.06666666666666667 7:0.0 8:1.0 9:0.0 10:0.012820512807692301 11:0.05813953488372093 12:0.16666666666666666 13:0.028985507246376812 14:0.0 15:0.0 16:0.010752688172043012 17:0.0 18:0.0 19:0.0 20:0.0008262186725419994 21:0.015278996541578486 22:0.02368421052631579 23:0.027888446215139445 24:0.0 25:0.001119402985074627 26:1.0 27:0.0 28:0.0 29:0.0 30:0.0 31:0.0 32:0.0 33:0.0 34:0.0 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
0 LongMethod_70 1:0.0 2:0.0 3:0.0 4:0.0017652250661959403 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.012820512807692301 11:0.05813953488372093 12:0.16666666666666666 13:0.028985507246376812 14:0.0 15:0.0 16:0.010752688172043012 17:0.0 18:0.0 19:0.0 20:0.0008262186725419994 21:0.015278996541578486 22:0.02368421052631579 23:0.027888446215139445 24:0.0 25:0.001119402985074627 26:1.0 27:0.0 28:0.0 29:0.0 30:0.0 31:0.0 32:0.0 33:0.0 34:0.0 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
2 LongMethod_70 1:0.24137931034482757 2:0.10843373493975904 3:0.4 4:0.15445719329214477 5:0.1 6:0.1 7:0.1111111111111111 8:0.428571429 9:1.0 10:0.057692307692307696 11:0.06976744186046512 12:0.0 13:0.07246376811594203 14:1.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.058823529411764705 20:0.015973561002478657 21:0.015278996541578486 22:0.02368421052631579 23:0.05976095617529881 24:0.784313725 25:0.016417910447761194 26:1.0 27:0.0 28:0.0 29:0.0 30:0.4864864864864865 31:0.0 32:0.010638297872340425 33:0.0 34:0.28125 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
0 LongMethod_70 1:0.0 2:0.0 3:0.1 4:0.015004413062665492 5:0.0 6:0.03333333333333333 7:0.0 8:1.0 9:0.0 10:0.08974358973076924 11:0.023255813953488372 12:0.6666666666666666 13:0.028985507246376812 14:0.0 15:0.0 16:0.11059907834101382 17:0.0 18:0.0 19:0.0 20:0.00716056182869733 21:0.013265885510762403 22:0.005263157894736842 23:0.0099601593625498 24:1.0 25:0.0033582089552238806 26:1.0 27:0.0 28:0.0 29:0.0 30:0.02702702702702703 31:0.0 32:0.0 33:0.0 34:0.015625 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
0 LongMethod_70 1:0.13793103448275862 2:0.012048192771084338 3:0.1 4:0.02294792586054722 5:0.0 6:0.03333333333333333 7:0.05555555555555555 8:0.5 9:0.0 10:0.08974358973076924 11:0.023255813953488372 12:0.6666666666666666 13:0.028985507246376812 14:0.0 15:0.0 16:0.11059907834101382 17:0.0 18:0.0 19:0.0 20:0.00716056182869733 21:0.013265885510762403 22:0.005263157894736842 23:0.0099601593625498 24:1.0 25:0.0033582089552238806 26:1.0 27:0.0 28:0.0 29:0.0 30:0.02702702702702703 31:0.0 32:0.0 33:0.0 34:0.015625 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
0 LongMethod_70 1:0.0 2:0.012048192771084338 3:0.20000000000000004 4:0.00970873786407767 5:0.0 6:0.03333333333333333 7:0.0 8:0.5 9:1.0 10:0.08974358973076924 11:0.023255813953488372 12:0.6666666666666666 13:0.028985507246376812 14:0.0 15:0.0 16:0.11059907834101382 17:0.0 18:0.0 19:0.0 20:0.00716056182869733 21:0.013265885510762403 22:0.005263157894736842 23:0.0099601593625498 24:1.0 25:0.0033582089552238806 26:1.0 27:0.0 28:0.0 29:0.0 30:0.02702702702702703 31:0.0 32:0.0 33:0.0 34:0.015625 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
0 LongMethod_70 1:0.0 2:0.0 3:0.0 4:0.00529567519858782 5:1.0 6:0.03333333333333333 7:0.0 8:1.0 9:0.0 10:0.03205128203846154 11:0.011627906976744186 12:0.0 13:0.014492753623188406 14:0.937304075 15:0.0 16:0.0 17:0.12 18:0.2 19:0.0 20:0.00716056182869733 21:0.013265885510762403 22:0.005263157894736842 23:0.05976095617529881 24:0.261083744 25:0.020149253731343283 26:0.8 27:0.07692307692307693 28:0.06382978723404255 29:0.0 30:0.0 31:0.0 32:0.0 33:0.0 34:0.0 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
0 LongMethod_70 1:0.06896551724137931 2:0.0 3:0.0 4:0.00264783759929391 5:0.0 6:0.0 7:0.05555555555555555 8:0.0 9:0.0 10:0.03205128203846154 11:0.011627906976744186 12:0.0 13:0.014492753623188406 14:0.937304075 15:0.0 16:0.0 17:0.12 18:0.2 19:0.0 20:0.00716056182869733 21:0.013265885510762403 22:0.005263157894736842 23:0.05976095617529881 24:0.261083744 25:0.020149253731343283 26:0.8 27:0.07692307692307693 28:0.06382978723404255 29:0.0 30:0.0 31:0.0 32:0.0 33:0.0 34:0.0 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
0 LongMethod_70 1:0.06896551724137931 2:0.0 3:0.20000000000000004 4:0.02559576345984113 5:1.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.03205128203846154 11:0.011627906976744186 12:0.0 13:0.014492753623188406 14:0.937304075 15:0.0 16:0.0 17:0.12 18:0.2 19:0.0 20:0.00716056182869733 21:0.013265885510762403 22:0.005263157894736842 23:0.05976095617529881 24:0.261083744 25:0.020149253731343283 26:0.8 27:0.07692307692307693 28:0.06382978723404255 29:0.0 30:0.0 31:0.0 32:0.0 33:0.0 34:0.0 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
3 LongMethod_70 1:0.10344827586206896 2:0.18072289156626506 3:0.6000000000000001 4:0.18093556928508386 5:0.428571429 6:0.16666666666666666 7:0.6666666666666666 8:0.454545455 9:0.0 10:0.14729950900000002 11:0.11627906976744186 12:0.0 13:0.15942028985507248 14:0.949275362 15:0.0 16:0.0 17:0.18 18:0.4 19:0.29411764705882354 20:0.07573671164968329 21:0.013265885510762403 22:0.005263157894736842 23:0.15139442231075698 24:0.493589744 25:0.08432835820895522 26:0.709677419 27:0.36923076923076925 28:0.2553191489361702 29:1.0 30:0.0 31:0.0 32:0.13829787234042554 33:0.14285714285714285 34:0.03125 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
2 LongMethod_70 1:0.10344827586206896 2:0.0 3:0.6000000000000001 4:0.0970873786407767 5:1.0 6:0.06666666666666667 7:0.2222222222222222 8:0.333333333 9:1.0 10:0.2582417582307692 11:0.011627906976744186 12:0.0 13:0.028985507246376812 14:0.9 15:0.0 16:0.0 17:0.0 18:0.0 19:0.29411764705882354 20:0.07573671164968329 21:0.013265885510762403 22:0.005263157894736842 23:0.03187250996015936 24:0.3 25:0.019776119402985074 26:0.0 27:0.046153846153846156 28:0.0 29:0.0 30:0.1891891891891892 31:0.0 32:0.05319148936170213 33:0.0 34:0.109375 35:0.0 36:0.0 37:1.0 38:1.0 39:0.0 40:0.0 41:0.0
0 LongMethod_70 1:0.034482758620689655 2:0.22891566265060243 3:0.0 4:0.00529567519858782 5:0.095238095 6:0.03333333333333333 7:0.05555555555555555 8:1.0 9:0.0 10:0.04487179488461539 11:0.10465116279069767 12:0.16666666666666666 13:0.11594202898550725 14:0.989966555 15:0.0 16:0.01228878648233487 17:0.3 18:0.2 19:0.29411764705882354 20:0.07573671164968329 21:0.013265885510762403 22:0.005263157894736842 23:0.0796812749003984 24:0.177865613 25:0.019029850746268655 26:0.285714286 27:0.24615384615384617 28:0.07446808510638298 29:0.0 30:0.0 31:0.0 32:0.010638297872340425 33:0.047619047619047616 34:0.0 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
0 LongMethod_70 1:0.034482758620689655 2:0.0 3:0.20000000000000004 4:0.015004413062665492 5:0.0 6:0.03333333333333333 7:0.05555555555555555 8:1.0 9:1.0 10:0.038461538461538464 11:0.0 12:0.0 13:0.14492753623188406 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.23529411764705882 20:0.02864224731478932 21:0.017550198730191504 22:0.0026315789473684214 23:0.027888446215139445 24:0.0 25:0.0026119402985074628 26:1.0 27:0.0 28:0.0 29:0.0 30:0.10810810810810811 31:0.0 32:0.0 33:0.0 34:0.0625 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
0 LongMethod_70 1:0.0 2:0.0 3:0.0 4:0.00617828773168579 5:0.0 6:0.0 7:0.05555555555555555 8:0.0 9:1.0 10:0.038461538461538464 11:0.0 12:0.0 13:0.14492753623188406 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.23529411764705882 20:0.02864224731478932 21:0.017550198730191504 22:0.0026315789473684214 23:0.027888446215139445 24:0.0 25:0.0026119402985074628 26:1.0 27:0.0 28:0.0 29:0.0 30:0.10810810810810811 31:0.0 32:0.0 33:0.0 34:0.0625 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
0 LongMethod_70 1:0.0 2:0.0 3:0.1 4:0.01147396293027361 5:0.0 6:0.0 7:0.0 8:0.0 9:1.0 10:0.038461538461538464 11:0.0 12:0.0 13:0.14492753623188406 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.23529411764705882 20:0.02864224731478932 21:0.017550198730191504 22:0.0026315789473684214 23:0.027888446215139445 24:0.0 25:0.0026119402985074628 26:1.0 27:0.0 28:0.0 29:0.0 30:0.10810810810810811 31:0.0 32:0.0 33:0.0 34:0.0625 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
0 LongMethod_70 1:0.034482758620689655 2:0.0 3:0.1 4:0.0264783759929391 5:0.0 6:0.3 7:0.0 8:0.9 9:1.0 10:0.038461538461538464 11:0.0 12:0.0 13:0.14492753623188406 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.23529411764705882 20:0.02864224731478932 21:0.017550198730191504 22:0.0026315789473684214 23:0.027888446215139445 24:0.0 25:0.0026119402985074628 26:1.0 27:0.0 28:0.0 29:0.0 30:0.10810810810810811 31:0.0 32:0.0 33:0.0 34:0.0625 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
0 LongMethod_70 1:0.10344827586206896 2:0.0 3:0.0 4:0.00529567519858782 5:1.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.023255813953488372 12:0.0 13:0.014492753623188406 14:0.5 15:0.0 16:0.0 17:0.0 18:0.0 19:0.23529411764705882 20:0.02864224731478932 21:0.017550198730191504 22:0.0026315789473684214 23:0.00597609561752988 24:1.0 25:0.00037313432835820896 26:1.0 27:0.0 28:0.031914893617021274 29:0.0 30:0.0 31:0.13043478260869565 32:0.0 33:0.0 34:0.0 35:0.0 36:0.0 37:1.0 38:1.0 39:0.0 40:0.0 41:0.0
0 LongMethod_70 1:0.034482758620689655 2:0.060240963855421686 3:0.20000000000000004 4:0.01853486319505737 5:0.0 6:0.03333333333333333 7:0.0 8:0.5 9:0.0 10:0.06293706292307692 11:0.03488372093023256 12:0.0 13:0.043478260869565216 14:1.0 15:0.0 16:0.0 17:0.02 18:0.2 19:0.29411764705882354 20:0.12365739465711927 21:0.017550198730191504 22:0.0026315789473684214 23:0.03386454183266932 24:0.0 25:0.010447761194029851 26:0.888888889 27:0.0 28:0.031914893617021274 29:0.0 30:0.0 31:0.0 32:0.031914893617021274 33:0.0 34:0.0 35:0.0 36:1.0 37:0.0 38:0.0 39:0.0 40:1.0 41:0.0
0 LongMethod_70 1:0.06896551724137931 2:0.0 3:0.4 4:0.06884377758164166 5:1.0 6:0.13333333333333333 7:0.05555555555555555 8:1.0 9:0.0 10:0.057692307692307696 11:0.11627906976744186 12:0.16666666666666666 13:0.057971014492753624 14:0.6 15:0.0 16:0.021505376344086023 17:0.0 18:0.0 19:0.0 20:0.008812999173781328 21:0.019821400918804525 22:0.028947368421052635 23:0.06573705179282868 24:0.5 25:0.0033582089552238806 26:1.0 27:0.015384615384615385 28:0.0425531914893617 29:0.0 30:0.0 31:0.0 32:0.05319148936170213 33:0.031746031746031744 34:0.0 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
0 LongMethod_70 1:0.0 2:0.0 3:0.20000000000000004 4:0.01235657546337158 5:1.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.057692307692307696 11:0.11627906976744186 12:0.16666666666666666 13:0.057971014492753624 14:0.6 15:0.0 16:0.021505376344086023 17:0.0 18:0.0 19:0.0 20:0.008812999173781328 21:0.019821400918804525 22:0.028947368421052635 23:0.06573705179282868 24:0.5 25:0.0033582089552238806 26:1.0 27:0.015384615384615385 28:0.0425531914893617 29:0.0 30:0.0 31:0.0 32:0.05319148936170213 33:0.031746031746031744 34:0.0 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
0 LongMethod_70 1:0.034482758620689655 2:0.0 3:0.1 4:0.00970873786407767 5:1.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.057692307692307696 11:0.11627906976744186 12:0.16666666666666666 13:0.057971014492753624 14:0.6 15:0.0 16:0.021505376344086023 17:0.0 18:0.0 19:0.0 20:0.008812999173781328 21:0.019821400918804525 22:0.028947368421052635 23:0.06573705179282868 24:0.5 25:0.0033582089552238806 26:1.0 27:0.015384615384615385 28:0.0425531914893617 29:0.0 30:0.0 31:0.0 32:0.05319148936170213 33:0.031746031746031744 34:0.0 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
0 LongMethod_70 1:0.0 2:0.0 3:0.0 4:0.0017652250661959403 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.057692307692307696 11:0.11627906976744186 12:0.16666666666666666 13:0.057971014492753624 14:0.6 15:0.0 16:0.021505376344086023 17:0.0 18:0.0 19:0.0 20:0.008812999173781328 21:0.019821400918804525 22:0.028947368421052635 23:0.06573705179282868 24:0.5 25:0.0033582089552238806 26:1.0 27:0.015384615384615385 28:0.0425531914893617 29:0.0 30:0.0 31:0.0 32:0.05319148936170213 33:0.031746031746031744 34:0.0 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
0 LongMethod_70 1:0.034482758620689655 2:0.024096385542168676 3:0.20000000000000004 4:0.02736098852603707 5:0.0 6:0.03333333333333333 7:0.0 8:1.0 9:0.0 10:0.19230769230769232 11:0.03488372093023256 12:0.0 13:0.014492753623188406 14:0.0 15:0.0 16:0.0 17:0.0 18:0.2 19:0.0 20:0.008812999173781328 21:0.019821400918804525 22:0.028947368421052635 23:0.00199203187250996 24:1.0 25:0.001865671641791045 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:0.0 33:0.0 34:0.0 35:0.0 36:0.0 37:1.0 38:1.0 39:0.0 40:0.0 41:0.0
2 LongMethod_70 1:0.10344827586206896 2:0.0 3:0.5000000000000001 4:0.11738746690203002 5:0.636363636 6:0.03333333333333333 7:0.7222222222222222 8:1.0 9:0.0 10:0.11050061050000001 11:0.03488372093023256 12:0.16666666666666666 13:0.07246376811594203 14:0.95371669 15:0.0 16:0.0 17:0.18 18:0.6000000000000001 19:0.0 20:0.027265216193885985 21:0.019821400918804525 22:0.028947368421052635 23:0.15139442231075698 24:0.383503401 25:0.09067164179104477 26:0.0 27:0.13846153846153847 28:0.14893617021276595 29:0.0 30:0.02702702702702703 31:0.0 32:0.0425531914893617 33:0.30158730158730157 34:0.015625 35:1.0 36:0.0 37:0.0 38:0.0 39:0.0 40:0.0 41:1.0
2 LongMethod_70 1:0.10344827586206896 2:0.03614457831325302 3:0.5000000000000001 4:0.10679611650485436 5:0.5 6:0.06666666666666667 7:0.5555555555555556 8:0.5 9:0.0 10:0.11050061050000001 11:0.03488372093023256 12:0.16666666666666666 13:0.07246376811594203 14:0.95371669 15:0.0 16:0.0 17:0.18 18:0.6000000000000001 19:0.0 20:0.027265216193885985 21:0.019821400918804525 22:0.028947368421052635 23:0.15139442231075698 24:0.383503401 25:0.09067164179104477 26:0.0 27:0.13846153846153847 28:0.14893617021276595 29:0.0 30:0.02702702702702703 31:0.0 32:0.0425531914893617 33:0.30158730158730157 34:0.015625 35:1.0 36:0.0 37:0.0 38:0.0 39:0.0 40:0.0 41:1.0
